i:4071 Wynik dokladny: 326.52         Wynik przyblizony: 204.02555201285605       Roznica^2: 15004.889787675109   Roznica: 122.49444798714393
i:4072 Wynik dokladny: 55.52         Wynik przyblizony: 106.0909713109235       Roznica^2: 2557.423139330248   Roznica: 50.570971310923504
i:4073 Wynik dokladny: 5.34         Wynik przyblizony: 12.032555658758241       Roznica^2: 44.790301245576956   Roznica: 6.692555658758241
i:4074 Wynik dokladny: 0.69         Wynik przyblizony: -70.26709769811364       Roznica^2: 5034.909713739645   Roznica: 70.95709769811364
i:4075 Wynik dokladny: 0.0         Wynik przyblizony: -133.9108385544484       Roznica^2: 17932.112682355542   Roznica: 133.9108385544484
i:4076 Wynik dokladny: 0.0         Wynik przyblizony: -173.56498174376526       Roznica^2: 30124.802887713566   Roznica: 173.56498174376526
i:4077 Wynik dokladny: 0.0         Wynik przyblizony: -185.90629842247267       Roznica^2: 34561.151793145465   Roznica: 185.90629842247267
i:4078 Wynik dokladny: 0.0         Wynik przyblizony: -169.90052038419782       Roznica^2: 28866.18682682122   Roznica: 169.90052038419782
i:4079 Wynik dokladny: 0.0         Wynik przyblizony: -126.88901725548834       Roznica^2: 16100.822700063618   Roznica: 126.88901725548834
i:4080 Wynik dokladny: 0.0         Wynik przyblizony: -60.61872962100222       Roznica^2: 3674.6303808641715   Roznica: 60.61872962100222
i:4081 Wynik dokladny: 0.0         Wynik przyblizony: 23.68565380651279       Roznica^2: 561.0101962419737   Roznica: 23.68565380651279
i:4082 Wynik dokladny: 0.0         Wynik przyblizony: -87.76314599956211       Roznica^2: 7702.369795740456   Roznica: 87.76314599956211
i:4083 Wynik dokladny: 43.48         Wynik przyblizony: -9.34134918756331       Roznica^2: 2790.094929994495   Roznica: 52.82134918756331
i:4084 Wynik dokladny: 119.91         Wynik przyblizony: 82.63045722363778       Roznica^2: 1389.7643096146205   Roznica: 37.27954277636222
i:4085 Wynik dokladny: 235.7         Wynik przyblizony: 180.44454498000806       Roznica^2: 3053.165309466351   Roznica: 55.25545501999193
i:4086 Wynik dokladny: 474.42         Wynik przyblizony: 275.9035714689618       Roznica^2: 39408.77239671881   Roznica: 198.51642853103823
i:4087 Wynik dokladny: 691.13         Wynik przyblizony: 361.0075607817153       Roznica^2: 108980.82487543006   Roznica: 330.1224392182847
i:4088 Wynik dokladny: 807.9         Wynik przyblizony: 428.6243443923073       Roznica^2: 143850.0229366451   Roznica: 379.27565560769267
i:4089 Wynik dokladny: 811.32         Wynik przyblizony: 473.08727494626504       Roznica^2: 114401.3762972755   Roznica: 338.232725053735
i:4090 Wynik dokladny: 571.52         Wynik przyblizony: 490.67012155324153       Roznica^2: 6536.702844855617   Roznica: 80.84987844675845
i:4091 Wynik dokladny: 763.82         Wynik przyblizony: 479.8993478234652       Roznica^2: 80610.9367323489   Roznica: 283.9206521765349
i:4092 Wynik dokladny: 717.95         Wynik przyblizony: 441.6776020818394       Roznica^2: 76326.43785145051   Roznica: 276.27239791816066
i:4093 Wynik dokladny: 31.57         Wynik przyblizony: 379.2080706207102       Roznica^2: 120852.2281448899   Roznica: 347.6380706207102
i:4094 Wynik dokladny: 23.99         Wynik przyblizony: 297.72603359220915       Roznica^2: 74931.41608679506   Roznica: 273.73603359220914
i:4095 Wynik dokladny: 127.1         Wynik przyblizony: 204.06012058943733       Roznica^2: 5922.860161140737   Roznica: 76.96012058943734
i:4096 Wynik dokladny: 137.45         Wynik przyblizony: 106.06003504101443       Roznica^2: 985.3299001263413   Roznica: 31.38996495898556
i:4097 Wynik dokladny: 49.64         Wynik przyblizony: 11.938707166891788       Roznica^2: 1421.3874812877766   Roznica: 37.70129283310821
i:4098 Wynik dokladny: 10.17         Wynik przyblizony: -70.41599340742579       Roznica^2: 6494.102333461673   Roznica: 80.58599340742579
i:4099 Wynik dokladny: 0.0         Wynik przyblizony: -134.10230322607174       Roznica^2: 17983.427730537293   Roznica: 134.10230322607174
i:4100 Wynik dokladny: 0.0         Wynik przyblizony: -173.78296961632242       Roznica^2: 30200.52052866764   Roznica: 173.78296961632242
i:4101 Wynik dokladny: 0.0         Wynik przyblizony: -186.1325409487868       Roznica^2: 34645.3228000518   Roznica: 186.1325409487868
i:4102 Wynik dokladny: 0.0         Wynik przyblizony: -170.11605723305007       Roznica^2: 28939.472928518368   Roznica: 170.11605723305007
i:4103 Wynik dokladny: 0.0         Wynik przyblizony: -127.07578528857022       Roznica^2: 16148.255206706799   Roznica: 127.07578528857022
i:4104 Wynik dokladny: 0.0         Wynik przyblizony: -60.74700109833748       Roznica^2: 3690.198142441415   Roznica: 60.74700109833748
i:4105 Wynik dokladny: 0.0         Wynik przyblizony: 23.608160696379286       Roznica^2: 557.3452514660677   Roznica: 23.608160696379286
i:4106 Wynik dokladny: 0.0         Wynik przyblizony: -87.9077671503818       Roznica^2: 7727.775525365746   Roznica: 87.9077671503818
i:4107 Wynik dokladny: 9.44         Wynik przyblizony: -9.43873518128629       Roznica^2: 356.4066420451366   Roznica: 18.878735181286288
i:4108 Wynik dokladny: 72.91         Wynik przyblizony: 82.5884678530592       Roznica^2: 93.67273998270042   Roznica: 9.678467853059203
i:4109 Wynik dokladny: 44.44         Wynik przyblizony: 180.4614711659363       Roznica^2: 18501.84061814564   Roznica: 136.0214711659363
i:4110 Wynik dokladny: 81.39         Wynik przyblizony: 275.9779947066767       Roznica^2: 37864.48768396566   Roznica: 194.58799470667674
i:4111 Wynik dokladny: 65.12         Wynik przyblizony: 361.13324400668074       Roznica^2: 87623.8406273587   Roznica: 296.01324400668074
i:4112 Wynik dokladny: 129.83         Wynik przyblizony: 428.79075467946797       Roznica^2: 89377.53283851704   Roznica: 298.960754679468
i:4113 Wynik dokladny: 109.93         Wynik przyblizony: 473.28046622538295       Roznica^2: 132023.56130620316   Roznica: 363.35046622538295
i:4114 Wynik dokladny: 142.97         Wynik przyblizony: 490.8739033640158       Roznica^2: 121037.12597591846   Roznica: 347.90390336401583
i:4115 Wynik dokladny: 162.14         Wynik przyblizony: 480.09664216251775       Roznica^2: 101096.42629526337   Roznica: 317.95664216251777
i:4116 Wynik dokladny: 179.88         Wynik przyblizony: 441.85187463054785       Roznica^2: 68629.26309744349   Roznica: 261.97187463054786
i:4117 Wynik dokladny: 257.44         Wynik przyblizony: 379.34471640935607       Roznica^2: 14860.759882845527   Roznica: 121.90471640935607
i:4118 Wynik dokladny: 353.15         Wynik przyblizony: 297.8136009743907       Roznica^2: 3062.1170571214534   Roznica: 55.336399025609296
i:4119 Wynik dokladny: 323.02         Wynik przyblizony: 204.09127095115835       Roznica^2: 14144.042593172788   Roznica: 118.92872904884163
i:4120 Wynik dokladny: 134.14         Wynik przyblizony: 106.03215781570543       Roznica^2: 790.0507922572085   Roznica: 28.107842184294554
i:4121 Wynik dokladny: 49.82         Wynik przyblizony: 11.854138614821409       Roznica^2: 1441.406630718595   Roznica: 37.96586138517859
i:4122 Wynik dokladny: 6.89         Wynik przyblizony: -70.5501659902302       Roznica^2: 5996.979308594406   Roznica: 77.4401659902302
i:4123 Wynik dokladny: 0.0         Wynik przyblizony: -134.27483546105816       Roznica^2: 18029.73143809424   Roznica: 134.27483546105816
i:4124 Wynik dokladny: 0.0         Wynik przyblizony: -173.97940238135072       Roznica^2: 30268.832452971947   Roznica: 173.97940238135072
i:4125 Wynik dokladny: 0.0         Wynik przyblizony: -186.33641212973617       Roznica^2: 34721.25848538289   Roznica: 186.33641212973617
i:4126 Wynik dokladny: 0.0         Wynik przyblizony: -170.3102813368448       Roznica^2: 29005.59192903523   Roznica: 170.3102813368448
i:4127 Wynik dokladny: 0.0         Wynik przyblizony: -127.24408529868913       Roznica^2: 16191.057243500074   Roznica: 127.24408529868913
i:4128 Wynik dokladny: 0.0         Wynik przyblizony: -60.86118851566772       Roznica^2: 3704.0842675396443   Roznica: 60.86118851566772
i:4129 Wynik dokladny: 0.0         Wynik przyblizony: 23.539176240201982       Roznica^2: 554.0928180672895   Roznica: 23.539176240201982
i:4130 Wynik dokladny: 0.0         Wynik przyblizony: -88.03650906593853       Roznica^2: 7750.426928517078   Roznica: 88.03650906593853
i:4131 Wynik dokladny: 26.37         Wynik przyblizony: -9.525428305419439       Roznica^2: 1288.4817732295073   Roznica: 35.89542830541944
i:4132 Wynik dokladny: 114.21         Wynik przyblizony: 82.55108886685511       Roznica^2: 1002.2866541363651   Roznica: 31.658911133144883
i:4133 Wynik dokladny: 158.79         Wynik przyblizony: 180.47653887620632       Roznica^2: 470.3059684292084   Roznica: 21.686538876206328
i:4134 Wynik dokladny: 191.8         Wynik przyblizony: 276.04424635888006       Roznica^2: 7097.093044575674   Roznica: 84.24424635888005
i:4135 Wynik dokladny: 345.28         Wynik przyblizony: 361.2451273587609       Roznica^2: 254.88529158145656   Roznica: 15.965127358760924
i:4136 Wynik dokladny: 418.77         Wynik przyblizony: 428.93889330937077       Roznica^2: 103.40639113736596   Roznica: 10.168893309370787
i:4137 Wynik dokladny: 164.85         Wynik przyblizony: 473.4524453252692       Roznica^2: 95235.46926073574   Roznica: 308.6024453252692
i:4138 Wynik dokladny: 132.96         Wynik przyblizony: 491.055310167419       Roznica^2: 128232.25116390004   Roznica: 358.09531016741903
i:4139 Wynik dokladny: 214.12         Wynik przyblizony: 480.27227381109867       Roznica^2: 70837.03285481804   Roznica: 266.15227381109867
i:4140 Wynik dokladny: 255.51         Wynik przyblizony: 442.00701225476473       Roznica^2: 34781.13557995387   Roznica: 186.49701225476474
i:4141 Wynik dokladny: 285.74         Wynik przyblizony: 379.4663586482908       Roznica^2: 8784.630305468032   Roznica: 93.72635864829078
i:4142 Wynik dokladny: 496.42         Wynik przyblizony: 297.8915535591851       Roznica^2: 39413.544046203504   Roznica: 198.5284464408149
i:4143 Wynik dokladny: 213.74         Wynik przyblizony: 204.11900103915391       Roznica^2: 92.56362100460163   Roznica: 9.620998960846094
i:4144 Wynik dokladny: 135.96         Wynik przyblizony: 106.00734147752569       Roznica^2: 897.1617525639537   Roznica: 29.952658522474323
i:4145 Wynik dokladny: 50.29         Wynik przyblizony: 11.778855592056829       Roznica^2: 1483.1082436094525   Roznica: 38.51114440794317
i:4146 Wynik dokladny: 7.11         Wynik przyblizony: -70.6696065784673       Roznica^2: 6049.667199501153   Roznica: 77.7796065784673
i:4147 Wynik dokladny: 0.0         Wynik przyblizony: -134.42842385598885       Roznica^2: 18071.001140405395   Roznica: 134.42842385598885
i:4148 Wynik dokladny: 0.0         Wynik przyblizony: -174.1542670557397       Roznica^2: 30329.7087337219   Roznica: 174.1542670557397
i:4149 Wynik dokladny: 0.0         Wynik przyblizony: -186.51789849057252       Roznica^2: 34788.92645733951   Roznica: 186.51789849057252
i:4150 Wynik dokladny: 0.0         Wynik przyblizony: -170.48317985845176       Roznica^2: 29064.51461464921   Roznica: 170.48317985845176
i:4151 Wynik dokladny: 0.0         Wynik przyblizony: -127.3939061621528       Roznica^2: 16229.207327251394   Roznica: 127.3939061621528
i:4152 Wynik dokladny: 0.0         Wynik przyblizony: -60.961284325840296       Roznica^2: 3716.2781866559417   Roznica: 60.961284325840296
i:4153 Wynik dokladny: 0.0         Wynik przyblizony: 23.478704997469407       Roznica^2: 551.249588358195   Roznica: 23.478704997469407
i:4154 Wynik dokladny: 0.0         Wynik przyblizony: -88.14936323710825       Roznica^2: 7770.310239107651   Roznica: 88.14936323710825
i:4155 Wynik dokladny: 42.1         Wynik przyblizony: -9.601422830029833       Roznica^2: 2673.0371226495304   Roznica: 51.701422830029834
i:4156 Wynik dokladny: 98.48         Wynik przyblizony: 82.51832273556846       Roznica^2: 254.77514109387084   Roznica: 15.961677264431543
i:4157 Wynik dokladny: 251.24         Wynik przyblizony: 180.4897471149264       Roznica^2: 5005.598283301868   Roznica: 70.75025288507362
i:4158 Wynik dokladny: 490.81         Wynik przyblizony: 276.1023220467064       Roznica^2: 46099.38697209525   Roznica: 214.70767795329363
i:4159 Wynik dokladny: 682.32         Wynik przyblizony: 361.3432034430889       Roznica^2: 103026.10392793673   Roznica: 320.97679655691115
i:4160 Wynik dokladny: 838.69         Wynik przyblizony: 429.068750490877       Roznica^2: 167789.56804941525   Roznica: 409.62124950912306
i:4161 Wynik dokladny: 942.24         Wynik przyblizony: 473.6032008790626       Roznica^2: 219620.4494903178   Roznica: 468.6367991209374
i:4162 Wynik dokladny: 981.03         Wynik przyblizony: 491.21432997347125       Roznica^2: 239919.39060353726   Roznica: 489.8156700265287
i:4163 Wynik dokladny: 265.6         Wynik przyblizony: 480.42623116093347       Roznica^2: 46150.30959481081   Roznica: 214.82623116093345
i:4164 Wynik dokladny: 400.74         Wynik przyblizony: 442.1430047007566       Roznica^2: 1714.2087982508717   Roznica: 41.40300470075658
i:4165 Wynik dokladny: 516.93         Wynik przyblizony: 379.57298929763954       Roznica^2: 18866.948389088353   Roznica: 137.3570107023604
i:4166 Wynik dokladny: 319.21         Wynik przyblizony: 297.9598861943605       Roznica^2: 451.5673367526305   Roznica: 21.2501138056395
i:4167 Wynik dokladny: 295.9         Wynik przyblizony: 204.14330902061954       Roznica^2: 8419.290339485515   Roznica: 91.75669097938044
i:4168 Wynik dokladny: 133.73         Wynik przyblizony: 105.985587666697       Roznica^2: 769.752415720335   Roznica: 27.74441233330299
i:4169 Wynik dokladny: 49.56         Wynik przyblizony: 11.712863074386803       Roznica^2: 1432.4057734661142   Roznica: 37.8471369256132
i:4170 Wynik dokladny: 6.98         Wynik przyblizony: -70.77430727777909       Roznica^2: 6045.73230024729   Roznica: 77.75430727777909
i:4171 Wynik dokladny: 0.0         Wynik przyblizony: -134.56305825952592       Roznica^2: 18107.216648156565   Roznica: 134.56305825952592
i:4172 Wynik dokladny: 0.0         Wynik przyblizony: -174.30755208190772       Roznica^2: 30383.12271278697   Roznica: 174.30755208190772
i:4173 Wynik dokladny: 0.0         Wynik przyblizony: -186.6769880360576       Roznica^2: 34848.29786221439   Roznica: 186.6769880360576
i:4174 Wynik dokladny: 0.0         Wynik przyblizony: -170.6347413702411       Roznica^2: 29116.21496248907   Roznica: 170.6347413702411
i:4175 Wynik dokladny: 0.0         Wynik przyblizony: -127.52523797663622       Roznica^2: 16262.6863209977   Roznica: 127.52523797663622
i:4176 Wynik dokladny: 0.0         Wynik przyblizony: -61.04728191308038       Roznica^2: 3726.7706289751113   Roznica: 61.04728191308038
i:4177 Wynik dokladny: 0.0         Wynik przyblizony: 23.42675096499346       Roznica^2: 548.812660775822   Roznica: 23.42675096499346
i:4178 Wynik dokladny: 0.0         Wynik przyblizony: -88.24632220485972       Roznica^2: 7787.413382683918   Roznica: 88.24632220485972
i:4179 Wynik dokladny: 42.66         Wynik przyblizony: -9.66671373230318       Roznica^2: 2738.0849700224057   Roznica: 52.326713732303176
i:4180 Wynik dokladny: 105.03         Wynik przyblizony: 82.49017162485777       Roznica^2: 508.04386318086705   Roznica: 22.539828375142235
i:4181 Wynik dokladny: 289.47         Wynik przyblizony: 180.50109500910554       Roznica^2: 11874.22225491459   Roznica: 108.96890499089449
i:4182 Wynik dokladny: 494.85         Wynik przyblizony: 276.15221793167655       Roznica^2: 47828.71988160391   Roznica: 218.69778206832348
i:4183 Wynik dokladny: 687.78         Wynik przyblizony: 361.42746577738274       Roznica^2: 106505.97659352455   Roznica: 326.35253422261724
i:4184 Wynik dokladny: 845.53         Wynik przyblizony: 429.1803176411511       Roznica^2: 173347.05800031437   Roznica: 416.3496823588489
i:4185 Wynik dokladny: 949.99         Wynik przyblizony: 473.732722922662       Roznica^2: 226820.99396912032   Roznica: 476.257277077338
i:4186 Wynik dokladny: 990.26         Wynik przyblizony: 491.3509522718502       Roznica^2: 248910.23790500924   Roznica: 498.9090477281498
i:4187 Wynik dokladny: 962.5         Wynik przyblizony: 480.55850403630006       Roznica^2: 232267.605531729   Roznica: 481.94149596369994
i:4188 Wynik dokladny: 869.36         Wynik przyblizony: 442.25984298018125       Roznica^2: 182414.54412635384   Roznica: 427.10015701981877
i:4189 Wynik dokladny: 719.4         Wynik przyblizony: 379.664601309711       Roznica^2: 115420.14112324962   Roznica: 339.735398690289
i:4190 Wynik dokladny: 531.2         Wynik przyblizony: 298.0185943635106       Roznica^2: 54373.56793460903   Roznica: 233.18140563648944
i:4191 Wynik dokladny: 326.37         Wynik przyblizony: 204.16419328893326       Roznica^2: 14934.259193902606   Roznica: 122.20580671106674
i:4192 Wynik dokladny: 136.18         Wynik przyblizony: 105.96689782102496       Roznica^2: 912.8315432771868   Roznica: 30.21310217897505
i:4193 Wynik dokladny: 50.2         Wynik przyblizony: 11.656165423548686       Roznica^2: 1485.627183856844   Roznica: 38.54383457645132
i:4194 Wynik dokladny: 7.24         Wynik przyblizony: -70.86426116803324       Roznica^2: 6100.275612604344   Roznica: 78.10426116803323
i:4195 Wynik dokladny: 0.0         Wynik przyblizony: -134.6787297730861       Roznica^2: 18138.36025329195   Roznica: 134.6787297730861
i:4196 Wynik dokladny: 0.0         Wynik przyblizony: -174.43924732856948       Roznica^2: 30429.051008557835   Roznica: 174.43924732856948
i:4197 Wynik dokladny: 0.0         Wynik przyblizony: -186.8136702512598       Roznica^2: 34899.34739274643   Roznica: 186.8136702512598
i:4198 Wynik dokladny: 0.0         Wynik przyblizony: -170.76495585484207       Roznica^2: 29160.67014810616   Roznica: 170.76495585484207
i:4199 Wynik dokladny: 0.0         Wynik przyblizony: -127.63807206183884       Roznica^2: 16291.477439663166   Roznica: 127.63807206183884
i:4200 Wynik dokladny: 0.0         Wynik przyblizony: -61.119175593427116       Roznica^2: 3735.553625220177   Roznica: 61.119175593427116
i:4201 Wynik dokladny: 0.0         Wynik przyblizony: 23.383317576645908       Roznica^2: 546.7795408902774   Roznica: 23.383317576645908
i:4202 Wynik dokladny: 0.0         Wynik przyblizony: -88.3273795607459       Roznica^2: 7801.725980068072   Roznica: 88.3273795607459
i:4203 Wynik dokladny: 42.92         Wynik przyblizony: -9.721296696875044       Roznica^2: 2771.1061179284275   Roznica: 52.641296696875045
i:4204 Wynik dokladny: 105.17         Wynik przyblizony: 82.46663739535445       Roznica^2: 515.4426735580179   Roznica: 22.703362604645548
i:4205 Wynik dokladny: 291.84         Wynik przyblizony: 180.5105818087113       Roznica^2: 12394.23935481084   Roznica: 111.32941819128868
i:4206 Wynik dokladny: 499.4         Wynik przyblizony: 276.193930715951       Roznica^2: 49820.94936523567   Roznica: 223.20606928404897
i:4207 Wynik dokladny: 692.15         Wynik przyblizony: 361.4979087923719       Roznica^2: 109330.8054199776   Roznica: 330.6520912076281
i:4208 Wynik dokladny: 850.99         Wynik przyblizony: 429.2735873862267       Roznica^2: 177844.73266783028   Roznica: 421.7164126137733
i:4209 Wynik dokladny: 956.32         Wynik przyblizony: 473.8410028953825       Roznica^2: 232785.9826470776   Roznica: 482.4789971046176
i:4210 Wynik dokladny: 993.45         Wynik przyblizony: 491.4651680325839       Roznica^2: 251988.77152535503   Roznica: 501.98483196741614
i:4211 Wynik dokladny: 965.83         Wynik przyblizony: 480.6690836946991       Roznica^2: 235381.1147101992   Roznica: 485.16091630530093
i:4212 Wynik dokladny: 872.66         Wynik przyblizony: 442.35751937068005       Roznica^2: 185160.22483574625   Roznica: 430.3024806293199
i:4213 Wynik dokladny: 718.84         Wynik przyblizony: 379.74118862946216       Roznica^2: 114988.00387291162   Roznica: 339.0988113705379
i:4214 Wynik dokladny: 531.01         Wynik przyblizony: 298.06767418635314       Roznica^2: 54262.1271554712   Roznica: 232.94232581364685
i:4215 Wynik dokladny: 326.47         Wynik przyblizony: 204.18165246376137       Roznica^2: 14954.439943143889   Roznica: 122.28834753623866
i:4216 Wynik dokladny: 135.37         Wynik przyblizony: 105.95127317580409       Roznica^2: 865.4614879566642   Roznica: 29.418726824195915
i:4217 Wynik dokladny: 49.9         Wynik przyblizony: 11.608766386941       Roznica^2: 1466.2185716098593   Roznica: 38.291233613059
i:4218 Wynik dokladny: 7.15         Wynik przyblizony: -70.9394623037793       Roznica^2: 6097.964122893368   Roznica: 78.0894623037793
i:4219 Wynik dokladny: 0.0         Wynik przyblizony: -134.7754307514275       Roznica^2: 18164.416734232833   Roznica: 134.7754307514275
i:4220 Wynik dokladny: 0.0         Wynik przyblizony: -174.54934409140367       Roznica^2: 30467.473522739238   Roznica: 174.54934409140367
i:4221 Wynik dokladny: 0.0         Wynik przyblizony: -186.92793610224692       Roznica^2: 34942.05329544571   Roznica: 186.92793610224692
i:4222 Wynik dokladny: 0.0         Wynik przyblizony: -170.87381470580362       Roznica^2: 29197.86055211331   Roznica: 170.87381470580362
i:4223 Wynik dokladny: 0.0         Wynik przyblizony: -127.7324009600569       Roznica^2: 16315.566255020747   Roznica: 127.7324009600569
i:4224 Wynik dokladny: 0.0         Wynik przyblizony: -61.17696061510841       Roznica^2: 3742.620510102526   Roznica: 61.17696061510841
i:4225 Wynik dokladny: 0.0         Wynik przyblizony: 23.34840770313201       Roznica^2: 545.1481422716743   Roznica: 23.34840770313201
i:4226 Wynik dokladny: 0.0         Wynik przyblizony: -88.39252994732672       Roznica^2: 7813.2393504890515   Roznica: 88.39252994732672
i:4227 Wynik dokladny: 41.63         Wynik przyblizony: -9.765168116115262       Roznica^2: 2641.463305683751   Roznica: 51.395168116115265
i:4228 Wynik dokladny: 102.14         Wynik przyblizony: 82.44772160254008       Roznica^2: 387.78582848306644   Roznica: 19.692278397459916
i:4229 Wynik dokladny: 247.35         Wynik przyblizony: 180.51820688671899       Roznica^2: 4466.488570736395   Roznica: 66.83179311328101
i:4230 Wynik dokladny: 482.08         Wynik przyblizony: 276.22745764254677       Roznica^2: 42375.26919502707   Roznica: 205.85254235745322
i:4231 Wynik dokladny: 672.9         Wynik przyblizony: 361.55452783216526       Roznica^2: 96936.00303941194   Roznica: 311.3454721678347
i:4232 Wynik dokladny: 662.79         Wynik przyblizony: 429.3485535614929       Roznica^2: 54494.90891530236   Roznica: 233.44144643850706
i:4233 Wynik dokladny: 936.43         Wynik przyblizony: 473.9280336405206       Roznica^2: 213908.06888638498   Roznica: 462.50196635947935
i:4234 Wynik dokladny: 776.27         Wynik przyblizony: 491.5569697066463       Roznica^2: 81061.50961882412   Roznica: 284.71303029335365
i:4235 Wynik dokladny: 203.59         Wynik przyblizony: 480.7579628274306       Roznica^2: 76822.07961790798   Roznica: 277.16796282743064
i:4236 Wynik dokladny: 309.8         Wynik przyblizony: 442.43602741638733       Roznica^2: 17592.31576880065   Roznica: 132.63602741638732
i:4237 Wynik dokladny: 660.44         Wynik przyblizony: 379.80274619489757       Roznica^2: 78757.26822326951   Roznica: 280.6372538051025
i:4238 Wynik dokladny: 29.55         Wynik przyblizony: 298.1071224189849       Roznica^2: 72122.92800196563   Roznica: 268.5571224189849
i:4239 Wynik dokladny: 16.36         Wynik przyblizony: 204.19568539114962       Roznica^2: 35282.244706362944   Roznica: 187.83568539114964
i:4240 Wynik dokladny: 48.58         Wynik przyblizony: 105.9387147637365       Roznica^2: 3290.0221593476836   Roznica: 57.3587147637365
i:4241 Wynik dokladny: 18.62         Wynik przyblizony: 11.570669097376225       Roznica^2: 49.69306617468654   Roznica: 7.049330902623776
i:4242 Wynik dokladny: 12.15         Wynik przyblizony: -70.99990571464082       Roznica^2: 6913.906820353659   Roznica: 83.14990571464082
i:4243 Wynik dokladny: 0.0         Wynik przyblizony: -134.85315480315376       Roznica^2: 18185.373360363352   Roznica: 134.85315480315376
i:4244 Wynik dokladny: 0.0         Wynik przyblizony: -174.63783509362707       Roznica^2: 30498.373446188885   Roznica: 174.63783509362707
i:4245 Wynik dokladny: 0.0         Wynik przyblizony: -187.01977803668223       Roznica^2: 34976.39737688989   Roznica: 187.01977803668223
i:4246 Wynik dokladny: 0.0         Wynik przyblizony: -170.9613107281615       Roznica^2: 29227.769765890986   Roznica: 170.9613107281615
i:4247 Wynik dokladny: 0.0         Wynik przyblizony: -127.80821843667536       Roznica^2: 16334.940699956924   Roznica: 127.80821843667536
i:4248 Wynik dokladny: 0.0         Wynik przyblizony: -61.220633158856515       Roznica^2: 3747.9659243712817   Roznica: 61.220633158856515
i:4249 Wynik dokladny: 0.0         Wynik przyblizony: 23.322023651799725       Roznica^2: 543.9167872151057   Roznica: 23.322023651799725
i:4250 Wynik dokladny: 0.0         Wynik przyblizony: -88.44176905852501       Roznica^2: 7821.946514201472   Roznica: 88.44176905852501
i:4251 Wynik dokladny: 40.33         Wynik przyblizony: -9.798325090367655       Roznica^2: 2512.848976365583   Roznica: 50.12832509036765
i:4252 Wynik dokladny: 62.52         Wynik przyblizony: 82.43342549664308       Roznica^2: 396.54451501035464   Roznica: 19.91342549664308
i:4253 Wynik dokladny: 128.86         Wynik przyblizony: 180.5239697391535       Roznica^2: 2669.165769208167   Roznica: 51.66396973915349
i:4254 Wynik dokladny: 287.68         Wynik przyblizony: 276.25279649552095       Roznica^2: 130.58097993277835   Roznica: 11.427203504479053
i:4255 Wynik dokladny: 259.54         Wynik przyblizony: 361.59731915456007       Roznica^2: 10415.696393015729   Roznica: 102.05731915456005
i:4256 Wynik dokladny: 451.51         Wynik przyblizony: 429.40521121210344       Roznica^2: 488.62168735751715   Roznica: 22.104788787896553
i:4257 Wynik dokladny: 366.06         Wynik przyblizony: 473.99380940582955       Roznica^2: 11649.707212853938   Roznica: 107.93380940582955
i:4258 Wynik dokladny: 691.87         Wynik przyblizony: 491.62635122645884       Roznica^2: 40097.518874141315   Roznica: 200.24364877354117
i:4259 Wynik dokladny: 827.43         Wynik przyblizony: 480.8251355600796       Roznica^2: 120134.93205341556   Roznica: 346.60486443992033
i:4260 Wynik dokladny: 630.46         Wynik przyblizony: 442.49536192835893       Roznica^2: 35330.70516540303   Roznica: 187.9646380716411
i:4261 Wynik dokladny: 648.3         Wynik przyblizony: 379.8492699374053       Roznica^2: 72065.79447114005   Roznica: 268.45073006259463
i:4262 Wynik dokladny: 458.21         Wynik przyblizony: 298.13693645409757       Roznica^2: 25623.38567297051   Roznica: 160.07306354590241
i:4263 Wynik dokladny: 327.58         Wynik przyblizony: 204.20629114359977       Roznica^2: 15221.072036983804   Roznica: 123.37370885640021
i:4264 Wynik dokladny: 139.53         Wynik przyblizony: 105.9292234148632       Roznica^2: 1129.0121871242775   Roznica: 33.6007765851368
i:4265 Wynik dokladny: 55.93         Wynik przyblizony: 11.541876072872782       Roznica^2: 1970.3055457700038   Roznica: 44.38812392712722
i:4266 Wynik dokladny: 7.24         Wynik przyblizony: -71.04558740564534       Roznica^2: 6128.633195446935   Roznica: 78.28558740564533
i:4267 Wynik dokladny: 0.0         Wynik przyblizony: -134.91189679113847       Roznica^2: 18201.2198957828   Roznica: 134.91189679113847
i:4268 Wynik dokladny: 0.0         Wynik przyblizony: -174.70471448647794       Roznica^2: 30521.737263801773   Roznica: 174.70471448647794
i:4269 Wynik dokladny: 0.0         Wynik przyblizony: -187.08918998432608       Roznica^2: 35002.36500899126   Roznica: 187.08918998432608
i:4270 Wynik dokladny: 0.0         Wynik przyblizony: -171.02743813891664       Roznica^2: 29250.384596360956   Roznica: 171.02743813891664
i:4271 Wynik dokladny: 0.0         Wynik przyblizony: -127.86551948058178       Roznica^2: 16349.591072039038   Roznica: 127.86551948058178
i:4272 Wynik dokladny: 0.0         Wynik przyblizony: -61.250190338159854       Roznica^2: 3751.5858164608107   Roznica: 61.250190338159854
i:4273 Wynik dokladny: 0.0         Wynik przyblizony: 23.304167166487673       Roznica^2: 543.0842073236021   Roznica: 23.304167166487673
i:4274 Wynik dokladny: 0.0         Wynik przyblizony: -88.47509363991       Roznica^2: 7827.842194590843   Roznica: 88.47509363991
i:4275 Wynik dokladny: 3.1         Wynik przyblizony: -9.82076542814113       Roznica^2: 166.94617924904702   Roznica: 12.920765428141129
